# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-01-31 12:12:32 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07232500 Beaver River near Guymon, OK
# -----------------------------------------------------------------------------------
#
# Data provided for site 07232500
#            TS   parameter     statistic     Description
#        111434       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	111434_00060_00003	111434_00060_00003_cd
USGS	07232500	1968-11-22	5.30	A
USGS	07232500	1968-11-23	4.90	A
USGS	07232500	1968-11-24	4.80	A
USGS	07232500	1968-11-25	4.70	A
USGS	07232500	1968-11-26	4.40	A
USGS	07232500	1968-11-27	4.70	A
USGS	07232500	1968-11-28	4.60	A
USGS	07232500	1968-11-29	5.20	A
USGS	07232500	1968-11-30	5.20	A
USGS	07232500	1968-12-01	5.60	A
USGS	07232500	1968-12-02	5.70	A
USGS	07232500	1968-12-03	6.00	A
USGS	07232500	1968-12-04	6.30	A
USGS	07232500	1968-12-05	5.90	A
USGS	07232500	1968-12-06	6.40	A
USGS	07232500	1968-12-07	5.20	A
USGS	07232500	1968-12-08	6.50	A
USGS	07232500	1968-12-09	5.70	A
USGS	07232500	1968-12-10	5.10	A
USGS	07232500	1968-12-11	5.10	A
USGS	07232500	1968-12-12	4.60	A
USGS	07232500	1968-12-13	4.20	A
USGS	07232500	1968-12-14	4.00	A
USGS	07232500	1968-12-15	4.00	A
USGS	07232500	1968-12-16	4.60	A
USGS	07232500	1968-12-17	5.80	A
USGS	07232500	1968-12-18	5.30	A
USGS	07232500	1968-12-19	6.70	A
USGS	07232500	1968-12-20	5.00	A
USGS	07232500	1968-12-21	6.20	A
USGS	07232500	1968-12-22	6.00	A
USGS	07232500	1968-12-23	5.00	A
USGS	07232500	1968-12-24	5.00	A
USGS	07232500	1968-12-25	5.20	A
USGS	07232500	1968-12-26	5.40	A
USGS	07232500	1968-12-27	6.00	A
USGS	07232500	1968-12-28	5.80	A
USGS	07232500	1968-12-29	5.50	A
USGS	07232500	1968-12-30	5.00	A
USGS	07232500	1968-12-31	4.50	A
USGS	07232500	1969-01-01	5.00	A
USGS	07232500	1969-01-02	5.10	A
USGS	07232500	1969-01-03	4.80	A
USGS	07232500	1969-01-04	5.00	A
USGS	07232500	1969-01-05	6.00	A
USGS	07232500	1969-01-06	6.50	A
USGS	07232500	1969-01-07	6.00	A
USGS	07232500	1969-01-08	5.50	A
USGS	07232500	1969-01-09	5.50	A
USGS	07232500	1969-01-10	5.00	A
USGS	07232500	1969-01-11	5.50	A
USGS	07232500	1969-01-12	5.00	A
USGS	07232500	1969-01-13	5.20	A
USGS	07232500	1969-01-14	6.10	A
USGS	07232500	1969-01-15	6.00	A
USGS	07232500	1969-01-16	5.80	A
USGS	07232500	1969-01-17	6.10	A
USGS	07232500	1969-01-18	6.40	A
USGS	07232500	1969-01-19	6.30	A
USGS	07232500	1969-01-20	6.30	A
USGS	07232500	1969-01-21	6.60	A
USGS	07232500	1969-01-22	6.40	A
USGS	07232500	1969-01-23	6.20	A
USGS	07232500	1969-01-24	6.00	A
USGS	07232500	1969-01-25	5.50	A
USGS	07232500	1969-01-26	5.80	A
USGS	07232500	1969-01-27	6.00	A
USGS	07232500	1969-01-28	7.30	A
USGS	07232500	1969-01-29	6.00	A
USGS	07232500	1969-01-30	6.00	A
USGS	07232500	1969-01-31	6.50	A
USGS	07232500	1969-02-01	7.00	A
USGS	07232500	1969-02-02	7.00	A
USGS	07232500	1969-02-03	6.80	A
USGS	07232500	1969-02-04	7.00	A
USGS	07232500	1969-02-05	8.20	A
USGS	07232500	1969-02-06	7.80	A
USGS	07232500	1969-02-07	7.60	A
USGS	07232500	1969-02-08	7.70	A
USGS	07232500	1969-02-09	8.60	A
USGS	07232500	1969-02-10	8.50	A
USGS	07232500	1969-02-11	8.30	A
USGS	07232500	1969-02-12	8.10	A
USGS	07232500	1969-02-13	9.30	A
USGS	07232500	1969-02-14	9.70	A
USGS	07232500	1969-02-15	8.80	A
USGS	07232500	1969-02-16	9.50	A
USGS	07232500	1969-02-17	10.0	A
USGS	07232500	1969-02-18	11.0	A
USGS	07232500	1969-02-19	12.0	A
USGS	07232500	1969-02-20	12.0	A
USGS	07232500	1969-02-21	11.0	A
USGS	07232500	1969-02-22	9.80	A
USGS	07232500	1969-02-23	11.0	A
USGS	07232500	1969-02-24	11.0	A
USGS	07232500	1969-02-25	11.0	A
USGS	07232500	1969-02-26	11.0	A
USGS	07232500	1969-02-27	11.0	A
USGS	07232500	1969-02-28	11.0	A
USGS	07232500	1969-03-01	11.0	A
USGS	07232500	1969-03-02	12.0	A
USGS	07232500	1969-03-03	15.0	A
USGS	07232500	1969-03-04	17.0	A
USGS	07232500	1969-03-05	15.0	A
USGS	07232500	1969-03-06	18.0	A
USGS	07232500	1969-03-07	17.0	A
USGS	07232500	1969-03-08	16.0	A
USGS	07232500	1969-03-09	15.0	A
USGS	07232500	1969-03-10	16.0	A
USGS	07232500	1969-03-11	16.0	A
USGS	07232500	1969-03-12	16.0	A
USGS	07232500	1969-03-13	18.0	A
USGS	07232500	1969-03-14	19.0	A
USGS	07232500	1969-03-15	21.0	A
USGS	07232500	1969-03-16	17.0	A
USGS	07232500	1969-03-17	19.0	A
USGS	07232500	1969-03-18	20.0	A
USGS	07232500	1969-03-19	18.0	A
USGS	07232500	1969-03-20	17.0	A
USGS	07232500	1969-03-21	16.0	A
USGS	07232500	1969-03-22	18.0	A
USGS	07232500	1969-03-23	88.0	A
USGS	07232500	1969-03-24	36.0	A
USGS	07232500	1969-03-25	15.0	A
USGS	07232500	1969-03-26	12.0	A
USGS	07232500	1969-03-27	11.0	A
USGS	07232500	1969-03-28	10.0	A
USGS	07232500	1969-03-29	10.0	A
USGS	07232500	1969-03-30	9.80	A
USGS	07232500	1969-03-31	9.60	A
USGS	07232500	1969-04-01	9.40	A
USGS	07232500	1969-04-02	9.20	A
USGS	07232500	1969-04-03	9.20	A
USGS	07232500	1969-04-04	9.20	A
USGS	07232500	1969-04-05	9.10	A
USGS	07232500	1969-04-06	9.00	A
USGS	07232500	1969-04-07	9.00	A
USGS	07232500	1969-04-08	8.90	A
USGS	07232500	1969-04-09	9.10	A
USGS	07232500	1969-04-10	9.10	A
USGS	07232500	1969-04-11	9.40	A
USGS	07232500	1969-04-12	11.0	A
USGS	07232500	1969-04-13	11.0	A
USGS	07232500	1969-04-14	11.0	A
USGS	07232500	1969-04-15	11.0	A
USGS	07232500	1969-04-16	11.0	A
USGS	07232500	1969-04-17	14.0	A
USGS	07232500	1969-04-18	12.0	A
USGS	07232500	1969-04-19	10.0	A
USGS	07232500	1969-04-20	9.90	A
USGS	07232500	1969-04-21	9.60	A
USGS	07232500	1969-04-22	10.0	A
USGS	07232500	1969-04-23	9.50	A
USGS	07232500	1969-04-24	9.80	A
USGS	07232500	1969-04-25	9.60	A
USGS	07232500	1969-04-26	8.70	A
USGS	07232500	1969-04-27	9.10	A
USGS	07232500	1969-04-28	9.10	A
USGS	07232500	1969-04-29	8.80	A
USGS	07232500	1969-04-30	8.30	A
USGS	07232500	1969-05-01	8.00	A
USGS	07232500	1969-05-02	7.70	A
USGS	07232500	1969-05-03	8.10	A
USGS	07232500	1969-05-04	11.0	A
USGS	07232500	1969-05-05	8.60	A
USGS	07232500	1969-05-06	21.0	A
USGS	07232500	1969-05-07	15.0	A
USGS	07232500	1969-05-08	12.0	A
USGS	07232500	1969-05-09	9.90	A
USGS	07232500	1969-05-10	8.40	A
USGS	07232500	1969-05-11	8.50	A
USGS	07232500	1969-05-12	9.00	A
USGS	07232500	1969-05-13	8.80	A
USGS	07232500	1969-05-14	8.50	A
USGS	07232500	1969-05-15	9.30	A
USGS	07232500	1969-05-16	15.0	A
USGS	07232500	1969-05-17	9.00	A
USGS	07232500	1969-05-18	8.10	A
USGS	07232500	1969-05-19	6.80	A
USGS	07232500	1969-05-20	8.00	A
USGS	07232500	1969-05-21	7.90	A
USGS	07232500	1969-05-22	6.80	A
USGS	07232500	1969-05-23	7.90	A
USGS	07232500	1969-05-24	6.60	A
USGS	07232500	1969-05-25	5.70	A
USGS	07232500	1969-05-26	4.80	A
USGS	07232500	1969-05-27	4.00	A
USGS	07232500	1969-05-28	3.60	A
USGS	07232500	1969-05-29	3.30	A
USGS	07232500	1969-05-30	3.30	A
USGS	07232500	1969-05-31	5.90	A
USGS	07232500	1969-06-01	10.0	A
USGS	07232500	1969-06-02	6.10	A
USGS	07232500	1969-06-03	4.70	A
USGS	07232500	1969-06-04	3.90	A
USGS	07232500	1969-06-05	3.30	A
USGS	07232500	1969-06-06	2.70	A
USGS	07232500	1969-06-07	2.20	A
USGS	07232500	1969-06-08	3.00	A
USGS	07232500	1969-06-09	3.70	A
USGS	07232500	1969-06-10	5.60	A
USGS	07232500	1969-06-11	36.0	A
USGS	07232500	1969-06-12	10.0	A
USGS	07232500	1969-06-13	7.30	A
USGS	07232500	1969-06-14	6.60	A
USGS	07232500	1969-06-15	6.30	A
USGS	07232500	1969-06-16	6.90	A
USGS	07232500	1969-06-17	22.0	A
USGS	07232500	1969-06-18	13.0	A
USGS	07232500	1969-06-19	5.30	A
USGS	07232500	1969-06-20	4.00	A
USGS	07232500	1969-06-21	3.80	A
USGS	07232500	1969-06-22	2.70	A
USGS	07232500	1969-06-23	2.70	A
USGS	07232500	1969-06-24	3.10	A
USGS	07232500	1969-06-25	2.00	A
USGS	07232500	1969-06-26	1.40	A
USGS	07232500	1969-06-27	1.30	A
USGS	07232500	1969-06-28	1.00	A
USGS	07232500	1969-06-29	0.51	A
USGS	07232500	1969-06-30	0.38	A
USGS	07232500	1969-07-01	1.00	A
USGS	07232500	1969-07-02	0.64	A
USGS	07232500	1969-07-03	0.00	A
USGS	07232500	1969-07-04	0.00	A
USGS	07232500	1969-07-05	0.12	A
USGS	07232500	1969-07-06	0.74	A
USGS	07232500	1969-07-07	2.10	A
USGS	07232500	1969-07-08	0.61	A
USGS	07232500	1969-07-09	0.01	A
USGS	07232500	1969-07-10	0.94	A
USGS	07232500	1969-07-11	0.72	A
USGS	07232500	1969-07-12	0.10	A
USGS	07232500	1969-07-13	0.00	A
USGS	07232500	1969-07-14	0.00	A
USGS	07232500	1969-07-15	0.00	A
USGS	07232500	1969-07-16	0.08	A
USGS	07232500	1969-07-17	0.26	A
USGS	07232500	1969-07-18	0.00	A
USGS	07232500	1969-07-19	0.00	A
USGS	07232500	1969-07-20	0.00	A
USGS	07232500	1969-07-21	0.50	A
USGS	07232500	1969-07-22	0.10	A
USGS	07232500	1969-07-23	0.00	A
USGS	07232500	1969-07-24	0.00	A
USGS	07232500	1969-07-25	0.00	A
USGS	07232500	1969-07-26	0.00	A
USGS	07232500	1969-07-27	0.00	A
USGS	07232500	1969-07-28	0.00	A
USGS	07232500	1969-07-29	0.00	A
USGS	07232500	1969-07-30	0.59	A
USGS	07232500	1969-07-31	7.20	A
USGS	07232500	1969-08-01	0.70	A
USGS	07232500	1969-08-02	0.00	A
USGS	07232500	1969-08-03	0.00	A
USGS	07232500	1969-08-04	0.00	A
USGS	07232500	1969-08-05	0.00	A
USGS	07232500	1969-08-06	0.00	A
USGS	07232500	1969-08-07	0.00	A
USGS	07232500	1969-08-08	0.00	A
USGS	07232500	1969-08-09	0.00	A
USGS	07232500	1969-08-10	0.00	A
USGS	07232500	1969-08-11	0.00	A
USGS	07232500	1969-08-12	0.00	A
USGS	07232500	1969-08-13	0.00	A
USGS	07232500	1969-08-14	0.00	A
USGS	07232500	1969-08-15	0.00	A
USGS	07232500	1969-08-16	0.00	A
USGS	07232500	1969-08-17	0.00	A
USGS	07232500	1969-08-18	0.00	A
USGS	07232500	1969-08-19	0.00	A
USGS	07232500	1969-08-20	0.00	A
USGS	07232500	1969-08-21	0.00	A
USGS	07232500	1969-08-22	0.00	A
USGS	07232500	1969-08-23	0.00	A
USGS	07232500	1969-08-24	27.0	A
USGS	07232500	1969-08-25	1530	A
USGS	07232500	1969-08-26	10.0	A
USGS	07232500	1969-08-27	8.00	A
USGS	07232500	1969-08-28	6.10	A
USGS	07232500	1969-08-29	4.00	A
USGS	07232500	1969-08-30	2.50	A
USGS	07232500	1969-08-31	7.20	A
USGS	07232500	1969-09-01	143	A
USGS	07232500	1969-09-02	9.00	A
USGS	07232500	1969-09-03	4.60	A
USGS	07232500	1969-09-04	3.80	A
USGS	07232500	1969-09-05	3.10	A
USGS	07232500	1969-09-06	2.70	A
USGS	07232500	1969-09-07	2.00	A
USGS	07232500	1969-09-08	2.00	A
USGS	07232500	1969-09-09	3.00	A
USGS	07232500	1969-09-10	3.50	A
USGS	07232500	1969-09-11	2.00	A
USGS	07232500	1969-09-12	1.50	A
USGS	07232500	1969-09-13	0.88	A
USGS	07232500	1969-09-14	0.37	A
USGS	07232500	1969-09-15	0.20	A
USGS	07232500	1969-09-16	3.00	A
USGS	07232500	1969-09-17	10.0	A
USGS	07232500	1969-09-18	8.70	A
USGS	07232500	1969-09-19	22.0	A
USGS	07232500	1969-09-20	11.0	A
USGS	07232500	1969-09-21	9.40	A
USGS	07232500	1969-09-22	8.50	A
USGS	07232500	1969-09-23	7.70	A
USGS	07232500	1969-09-24	6.60	A
USGS	07232500	1969-09-25	6.20	A
USGS	07232500	1969-09-26	5.70	A
USGS	07232500	1969-09-27	5.10	A
USGS	07232500	1969-09-28	5.30	A
USGS	07232500	1969-09-29	4.80	A
USGS	07232500	1969-09-30	5.60	A
USGS	07232500	1969-10-01	4.30	A
USGS	07232500	1969-10-02	3.80	A
USGS	07232500	1969-10-03	3.10	A
USGS	07232500	1969-10-04	2.80	A
USGS	07232500	1969-10-05	3.10	A
USGS	07232500	1969-10-06	4.90	A
USGS	07232500	1969-10-07	4.90	A
USGS	07232500	1969-10-08	4.60	A
USGS	07232500	1969-10-09	4.40	A
USGS	07232500	1969-10-10	3.30	A
USGS	07232500	1969-10-11	2.80	A
USGS	07232500	1969-10-12	8.60	A
USGS	07232500	1969-10-13	7.00	A
USGS	07232500	1969-10-14	5.60	A
USGS	07232500	1969-10-15	5.20	A
USGS	07232500	1969-10-16	4.60	A
USGS	07232500	1969-10-17	4.90	A
USGS	07232500	1969-10-18	5.20	A
USGS	07232500	1969-10-19	5.10	A
USGS	07232500	1969-10-20	4.50	A
USGS	07232500	1969-10-21	4.60	A
USGS	07232500	1969-10-22	5.30	A
USGS	07232500	1969-10-23	6.30	A
USGS	07232500	1969-10-24	5.90	A
USGS	07232500	1969-10-25	5.10	A
USGS	07232500	1969-10-26	4.80	A
USGS	07232500	1969-10-27	5.30	A
USGS	07232500	1969-10-28	5.50	A
USGS	07232500	1969-10-29	5.80	A
USGS	07232500	1969-10-30	5.60	A
USGS	07232500	1969-10-31	5.60	A
USGS	07232500	1969-11-01	5.90	A
USGS	07232500	1969-11-02	6.20	A
USGS	07232500	1969-11-03	6.10	A
USGS	07232500	1969-11-04	6.10	A
USGS	07232500	1969-11-05	6.30	A
USGS	07232500	1969-11-06	5.90	A
USGS	07232500	1969-11-07	5.70	A
USGS	07232500	1969-11-08	5.70	A
USGS	07232500	1969-11-09	6.00	A
USGS	07232500	1969-11-10	5.80	A
USGS	07232500	1969-11-11	5.80	A
USGS	07232500	1969-11-12	5.40	A
USGS	07232500	1969-11-13	5.50	A
USGS	07232500	1969-11-14	6.00	A
USGS	07232500	1969-11-15	5.60	A
USGS	07232500	1969-11-16	5.30	A
USGS	07232500	1969-11-17	5.20	A
USGS	07232500	1969-11-18	6.60	A
USGS	07232500	1969-11-19	6.20	A
USGS	07232500	1969-11-20	5.50	A
USGS	07232500	1969-11-21	5.60	A
USGS	07232500	1969-11-22	5.90	A
USGS	07232500	1969-11-23	6.00	A
USGS	07232500	1969-11-24	6.30	A
USGS	07232500	1969-11-25	6.10	A
USGS	07232500	1969-11-26	6.60	A
USGS	07232500	1969-11-27	6.00	A
USGS	07232500	1969-11-28	5.70	A
USGS	07232500	1969-11-29	6.30	A
USGS	07232500	1969-11-30	6.80	A
USGS	07232500	1969-12-01	6.20	A
USGS	07232500	1969-12-02	5.60	A
USGS	07232500	1969-12-03	5.70	A
USGS	07232500	1969-12-04	6.00	A
USGS	07232500	1969-12-05	6.80	A
USGS	07232500	1969-12-06	7.40	A
USGS	07232500	1969-12-07	5.00	A
USGS	07232500	1969-12-08	6.30	A
USGS	07232500	1969-12-09	5.50	A
USGS	07232500	1969-12-10	5.50	A
USGS	07232500	1969-12-11	5.20	A
USGS	07232500	1969-12-12	5.30	A
USGS	07232500	1969-12-13	5.70	A
USGS	07232500	1969-12-14	5.50	A
USGS	07232500	1969-12-15	5.60	A
USGS	07232500	1969-12-16	5.90	A
USGS	07232500	1969-12-17	5.80	A
USGS	07232500	1969-12-18	5.50	A
USGS	07232500	1969-12-19	5.40	A
USGS	07232500	1969-12-20	6.30	A
USGS	07232500	1969-12-21	6.80	A
USGS	07232500	1969-12-22	7.10	A
USGS	07232500	1969-12-23	6.60	A
USGS	07232500	1969-12-24	7.00	A
USGS	07232500	1969-12-25	6.60	A
USGS	07232500	1969-12-26	7.10	A
USGS	07232500	1969-12-27	6.60	A
USGS	07232500	1969-12-28	5.40	A
USGS	07232500	1969-12-29	5.50	A
USGS	07232500	1969-12-30	5.40	A
USGS	07232500	1969-12-31	5.60	A
USGS	07232500	1970-01-01	6.00	A
USGS	07232500	1970-01-02	6.80	A
USGS	07232500	1970-01-03	6.80	A
USGS	07232500	1970-01-04	6.80	A
USGS	07232500	1970-01-05	6.60	A
USGS	07232500	1970-01-06	6.20	A
USGS	07232500	1970-01-07	5.80	A
USGS	07232500	1970-01-08	5.40	A
USGS	07232500	1970-01-09	5.20	A
USGS	07232500	1970-01-10	5.20	A
USGS	07232500	1970-01-11	6.80	A
USGS	07232500	1970-01-12	8.20	A
USGS	07232500	1970-01-13	8.00	A
USGS	07232500	1970-01-14	8.60	A
USGS	07232500	1970-01-15	9.50	A
USGS	07232500	1970-01-16	10.0	A
USGS	07232500	1970-01-17	9.60	A
USGS	07232500	1970-01-18	9.20	A
USGS	07232500	1970-01-19	8.60	A
USGS	07232500	1970-01-20	8.20	A
USGS	07232500	1970-01-21	8.40	A
USGS	07232500	1970-01-22	8.60	A
USGS	07232500	1970-01-23	9.50	A
USGS	07232500	1970-01-24	11.0	A
USGS	07232500	1970-01-25	9.30	A
USGS	07232500	1970-01-26	8.90	A
USGS	07232500	1970-01-27	9.40	A
USGS	07232500	1970-01-28	9.70	A
USGS	07232500	1970-01-29	8.30	A
USGS	07232500	1970-01-30	8.00	A
USGS	07232500	1970-01-31	8.00	A
USGS	07232500	1970-02-01	8.00	A
USGS	07232500	1970-02-02	7.70	A
USGS	07232500	1970-02-03	8.00	A
USGS	07232500	1970-02-04	7.90	A
USGS	07232500	1970-02-05	7.80	A
USGS	07232500	1970-02-06	8.00	A
USGS	07232500	1970-02-07	8.40	A
USGS	07232500	1970-02-08	8.30	A
USGS	07232500	1970-02-09	8.50	A
USGS	07232500	1970-02-10	9.40	A
USGS	07232500	1970-02-11	9.10	A
USGS	07232500	1970-02-12	8.80	A
USGS	07232500	1970-02-13	9.10	A
USGS	07232500	1970-02-14	8.80	A
USGS	07232500	1970-02-15	9.40	A
USGS	07232500	1970-02-16	9.10	A
USGS	07232500	1970-02-17	8.90	A
USGS	07232500	1970-02-18	7.70	A
USGS	07232500	1970-02-19	8.00	A
USGS	07232500	1970-02-20	8.00	A
USGS	07232500	1970-02-21	8.30	A
USGS	07232500	1970-02-22	7.60	A
USGS	07232500	1970-02-23	7.80	A
USGS	07232500	1970-02-24	7.80	A
USGS	07232500	1970-02-25	7.20	A
USGS	07232500	1970-02-26	7.40	A
USGS	07232500	1970-02-27	7.70	A
USGS	07232500	1970-02-28	7.70	A
USGS	07232500	1970-03-01	7.10	A
USGS	07232500	1970-03-02	6.40	A
USGS	07232500	1970-03-03	5.30	A
USGS	07232500	1970-03-04	5.80	A
USGS	07232500	1970-03-05	6.60	A
USGS	07232500	1970-03-06	6.30	A
USGS	07232500	1970-03-07	6.40	A
USGS	07232500	1970-03-08	6.20	A
USGS	07232500	1970-03-09	5.80	A
USGS	07232500	1970-03-10	5.70	A
USGS	07232500	1970-03-11	5.90	A
USGS	07232500	1970-03-12	6.90	A
USGS	07232500	1970-03-13	7.40	A
USGS	07232500	1970-03-14	8.50	A
USGS	07232500	1970-03-15	7.50	A
USGS	07232500	1970-03-16	7.40	A
USGS	07232500	1970-03-17	8.20	A
USGS	07232500	1970-03-18	7.80	A
USGS	07232500	1970-03-19	7.10	A
USGS	07232500	1970-03-20	6.70	A
USGS	07232500	1970-03-21	7.20	A
USGS	07232500	1970-03-22	7.00	A
USGS	07232500	1970-03-23	6.60	A
USGS	07232500	1970-03-24	6.90	A
USGS	07232500	1970-03-25	6.70	A
USGS	07232500	1970-03-26	6.50	A
USGS	07232500	1970-03-27	7.20	A
USGS	07232500	1970-03-28	11.0	A
USGS	07232500	1970-03-29	12.0	A
USGS	07232500	1970-03-30	12.0	A
USGS	07232500	1970-03-31	12.0	A
USGS	07232500	1970-04-01	13.0	A
USGS	07232500	1970-04-02	15.0	A
USGS	07232500	1970-04-03	13.0	A
USGS	07232500	1970-04-04	13.0	A
USGS	07232500	1970-04-05	12.0	A
USGS	07232500	1970-04-06	10.0	A
USGS	07232500	1970-04-07	8.70	A
USGS	07232500	1970-04-08	6.90	A
USGS	07232500	1970-04-09	7.10	A
USGS	07232500	1970-04-10	7.40	A
USGS	07232500	1970-04-11	6.60	A
USGS	07232500	1970-04-12	6.00	A
USGS	07232500	1970-04-13	5.60	A
USGS	07232500	1970-04-14	6.10	A
USGS	07232500	1970-04-15	6.60	A
USGS	07232500	1970-04-16	6.30	A
USGS	07232500	1970-04-17	16.0	A
USGS	07232500	1970-04-18	88.0	A
USGS	07232500	1970-04-19	25.0	A
USGS	07232500	1970-04-20	17.0	A
USGS	07232500	1970-04-21	11.0	A
USGS	07232500	1970-04-22	9.00	A
USGS	07232500	1970-04-23	8.30	A
USGS	07232500	1970-04-24	8.00	A
USGS	07232500	1970-04-25	8.30	A
USGS	07232500	1970-04-26	8.30	A
USGS	07232500	1970-04-27	6.60	A
USGS	07232500	1970-04-28	5.80	A
USGS	07232500	1970-04-29	6.00	A
USGS	07232500	1970-04-30	6.80	A
USGS	07232500	1970-05-01	8.00	A
USGS	07232500	1970-05-02	7.60	A
USGS	07232500	1970-05-03	7.00	A
USGS	07232500	1970-05-04	6.50	A
USGS	07232500	1970-05-05	5.80	A
USGS	07232500	1970-05-06	5.40	A
USGS	07232500	1970-05-07	5.00	A
USGS	07232500	1970-05-08	4.50	A
USGS	07232500	1970-05-09	4.40	A
USGS	07232500	1970-05-10	4.10	A
USGS	07232500	1970-05-11	3.40	A
USGS	07232500	1970-05-12	2.90	A
USGS	07232500	1970-05-13	3.30	A
USGS	07232500	1970-05-14	4.00	A
USGS	07232500	1970-05-15	3.60	A
USGS	07232500	1970-05-16	3.50	A
USGS	07232500	1970-05-17	3.20	A
USGS	07232500	1970-05-18	1.40	A
USGS	07232500	1970-05-19	0.09	A
USGS	07232500	1970-05-20	0.00	A
USGS	07232500	1970-05-21	0.00	A
USGS	07232500	1970-05-22	0.00	A
USGS	07232500	1970-05-23	2.80	A
USGS	07232500	1970-05-24	16.0	A
USGS	07232500	1970-05-25	5.90	A
USGS	07232500	1970-05-26	3.90	A
USGS	07232500	1970-05-27	3.00	A
USGS	07232500	1970-05-28	2.60	A
USGS	07232500	1970-05-29	5.80	A
USGS	07232500	1970-05-30	3.50	A
USGS	07232500	1970-05-31	2.20	A
USGS	07232500	1970-06-01	3.10	A
USGS	07232500	1970-06-02	2.80	A
USGS	07232500	1970-06-03	2.20	A
USGS	07232500	1970-06-04	2.30	A
USGS	07232500	1970-06-05	2.10	A
USGS	07232500	1970-06-06	1.90	A
USGS	07232500	1970-06-07	1.80	A
USGS	07232500	1970-06-08	1.60	A
USGS	07232500	1970-06-09	1.40	A
USGS	07232500	1970-06-10	0.92	A
USGS	07232500	1970-06-11	1.10	A
USGS	07232500	1970-06-12	1.00	A
USGS	07232500	1970-06-13	0.81	A
USGS	07232500	1970-06-14	0.67	A
USGS	07232500	1970-06-15	0.33	A
USGS	07232500	1970-06-16	0.18	A
USGS	07232500	1970-06-17	0.00	A
USGS	07232500	1970-06-18	0.00	A
USGS	07232500	1970-06-19	0.00	A
USGS	07232500	1970-06-20	0.00	A
USGS	07232500	1970-06-21	0.00	A
USGS	07232500	1970-06-22	0.00	A
USGS	07232500	1970-06-23	0.00	A
USGS	07232500	1970-06-24	0.00	A
USGS	07232500	1970-06-25	0.00	A
USGS	07232500	1970-06-26	0.00	A
USGS	07232500	1970-06-27	0.00	A
USGS	07232500	1970-06-28	0.00	A
USGS	07232500	1970-06-29	0.00	A
USGS	07232500	1970-06-30	0.00	A
USGS	07232500	1970-07-01	0.00	A
USGS	07232500	1970-07-02	0.00	A
USGS	07232500	1970-07-03	0.00	A
USGS	07232500	1970-07-04	0.00	A
USGS	07232500	1970-07-05	0.00	A
USGS	07232500	1970-07-06	0.00	A
USGS	07232500	1970-07-07	0.00	A
USGS	07232500	1970-07-08	0.00	A
USGS	07232500	1970-07-09	0.00	A
USGS	07232500	1970-07-10	0.00	A
USGS	07232500	1970-07-11	0.00	A
USGS	07232500	1970-07-12	0.00	A
USGS	07232500	1970-07-13	0.00	A
USGS	07232500	1970-07-14	0.00	A
USGS	07232500	1970-07-15	0.00	A
USGS	07232500	1970-07-16	0.00	A
USGS	07232500	1970-07-17	0.00	A
USGS	07232500	1970-07-18	0.00	A
USGS	07232500	1970-07-19	0.00	A
USGS	07232500	1970-07-20	0.00	A
USGS	07232500	1970-07-21	0.00	A
USGS	07232500	1970-07-22	0.00	A
USGS	07232500	1970-07-23	0.20	A
USGS	07232500	1970-07-24	0.00	A
USGS	07232500	1970-07-25	0.00	A
USGS	07232500	1970-07-26	0.00	A
USGS	07232500	1970-07-27	0.06	A
USGS	07232500	1970-07-28	0.11	A
USGS	07232500	1970-07-29	0.00	A
USGS	07232500	1970-07-30	0.00	A
USGS	07232500	1970-07-31	0.00	A
USGS	07232500	1970-08-01	0.00	A
USGS	07232500	1970-08-02	0.00	A
USGS	07232500	1970-08-03	0.00	A
USGS	07232500	1970-08-04	0.00	A
USGS	07232500	1970-08-05	0.00	A
USGS	07232500	1970-08-06	0.00	A
USGS	07232500	1970-08-07	0.00	A
USGS	07232500	1970-08-08	0.00	A
USGS	07232500	1970-08-09	0.00	A
USGS	07232500	1970-08-10	0.00	A
USGS	07232500	1970-08-11	0.00	A
USGS	07232500	1970-08-12	0.00	A
USGS	07232500	1970-08-13	0.01	A
USGS	07232500	1970-08-14	0.00	A
USGS	07232500	1970-08-15	0.00	A
USGS	07232500	1970-08-16	2.20	A
USGS	07232500	1970-08-17	2.00	A
USGS	07232500	1970-08-18	0.00	A
USGS	07232500	1970-08-19	0.00	A
USGS	07232500	1970-08-20	2.40	A
USGS	07232500	1970-08-21	5.40	A
USGS	07232500	1970-08-22	10.0	A
USGS	07232500	1970-08-23	1.50	A
USGS	07232500	1970-08-24	0.00	A
USGS	07232500	1970-08-25	0.00	A
